address,city,country,keys,latitude,longitude,name,postalCode,province,websites,websites2,website3,website4, website5
2685 Laurens Rd,Greenville,US,us/sc/greenville/2685laurensrd/-2061630068,34.82024,-82.34066,Burger King,29607,SC,http://www.bk.com,https://locations.bk.com/sc/greenville/2685-laurens-rd.html,,,
2506 Augusta Rd,West Columbia,US,us/sc/westcolumbia/2506augustard/1082608893,33.9818,-81.1034,Waffle House,29169,SC,https://locations.wafflehouse.com/sc-west-columbia-73,,,,
425 Sumter Hwy,Camden,US,us/sc/camden/425sumterhwy/1082608893,34.2216,-80.5969,Waffle House,29020,SC,https://locations.wafflehouse.com/sc-camden-1692,,,,
1012 W Dekalb St,Camden,US,us/sc/camden/1012wdekalbst/-791445730,34.2463,-80.617,Wendy's,29020,SC,http://www.wendys.com,,,,
2530 Main Street,Elgin,US,us/sc/elgin/2530mainstreet/1241037051,34.168644,-80.798079,Bojangles' Famous Chicken 'n Biscuits,29045,SC,http://www.bojangles.com,http://locations.bojangles.com/sc/elgin/2530-main-street.html,,,
10125 Two Notch Rd,Columbia,US,us/sc/columbia/10125twonotchrd/106088,34.1156,-80.8859,KFC,29223,SC,,,,,
2846 Charleston Hwy,West Columbia,US,us/sc/westcolumbia/2846charlestonhwy/1082608893,33.93454,-81.07737,Waffle House,29169,SC,https://locations.wafflehouse.com/sc-west-columbia-446,http://www.wafflehouse.com,,,
66021 Van Dyke,Washington,US,us/mi/washington/66021vandyke/93075755,42.78,-83.0147,Arby's,48095,MI,http://www.arbys.com,http://locations.arbys.com/us/mi/washington-township/66021-van-dyke.html,,,
107 Travis Ave,Saluda,US,us/sc/saluda/107travisave/-2061630068,34.00629,-81.77103,Burger King,29138,SC,https://locations.bk.com/sc/saluda/107-travis-ave.html,http://www.bk.com,,,
7915 Garners Ferry Rd,Columbia,US,us/sc/columbia/7915garnersferryrd/-2061630068,33.953622,-80.92525,Burger King,29209,SC,http://www.bk.com,https://locations.bk.com/sc/columbia/7915-garners-ferry-rd.html,,,
139 Columbiana Circle,Columbia,US,us/sc/columbia/139columbianacircle/-1070793882,34.0757,-81.1588,Fazoli's,29212,SC,https://locations.fazolis.com/sc/columbia/139-columbiana-circle.html,,,,
1212 W Main St,Lexington,US,us/sc/lexington/1212wmainst/-2061630068,33.98369,-81.25937,Burger King,29072,SC,http://www.bk.com,https://locations.bk.com/sc/lexington/1212-west-main-st.html,https://www.bk.com,,
1928 Airport Blvd,West Columbia,US,us/sc/westcolumbia/1928airportblvd/-2061630068,33.95903,-81.09132,Burger King,29169,SC,https://locations.bk.com/sc/west-columbia/1928-airport-blvd.html,,,,
226 Longs Pond Rd,Lexington,US,us/sc/lexington/226longspondrd/-2061630068,33.9312,-81.29073,Burger King,29072,SC,http://www.bk.com,https://locations.bk.com/sc/lexington/226-longs-pond-rd.html,,,
244 Strawberry Square,Harrisburg,US,us/pa/harrisburg/244strawberrysquare/93075755,40.2608,-76.8819,Arby's,17101,PA,http://www.arbys.com,,,,
3094 NE 41st Pl,Homestead,US,us/fl/homestead/3094ne41stpl/1020328116,25.49946,-80.41326,Pollo Tropical,33033,FL,http://pollotropical.com,,,,
1110 E Hudson Blvd,Gastonia,US,us/nc/gastonia/1110ehudsonblvd/-864103396,35.233111,-81.168816,Taco Bell,28054,NC,https://locations.tacobell.com/nc/gastonia/1110-e--hudson-blvd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=021282andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/nc/gastonia/1110-e--hudson-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=021282&utm_content=website,,
345 E Garrison Blvd,Gastonia,US,us/nc/gastonia/345egarrisonblvd/93075755,35.25307,-81.177,Arby's,28054,NC,http://www.arbys.com,https://locations.arbys.com/us/nc/gastonia/345-e-garrison-blvd.html,http://locations.arbys.com/us/nc/gastonia/345-e-garrison-blvd.html,,
7095 Engle Rd,Cleveland,US,us/oh/cleveland/7095englerd/93075755,41.373432,-81.8241,Arby's,44130,OH,http://www.arbys.com,https://locations.arbys.com/us/oh/middleburg-heights/7095-engle-rd.html,,,
480 West Bagley Rd,Berea,US,us/oh/berea/480westbagleyrd/93075755,41.372625,-81.86958,Arby's,44017,OH,http://www.arbys.com,,,,
4815 Clio Rd,Flint,US,us/mi/flint/4815cliord/-1103173748,43.0582,-83.7334,Popeye's Chicken & Biscuits,48504,MI,http://popeyes.com,,,,
649 Carlyle Ave,Belleville,US,us/il/belleville/649carlyleave/-1560457549,38.51665,-89.95607,Captain D's,62221,IL,https://locations.captainds.com/il/belleville/649-carlyle-rd.html,,,,
11575 Springfield Pike,Cincinnati,US,us/oh/cincinnati/11575springfieldpike/-477036959,39.2863,-84.4856,White Castle,45246,OH,http://www.whitecastle.com,,,,
400 Northland Blvd,Cincinnati,US,us/oh/cincinnati/400northlandblvd/-791445730,39.28241,-84.4859,Wendy's,45240,OH,http://www.wendys.com,,,,
11960 Lebanon Rd,Cincinnati,US,us/oh/cincinnati/11960lebanonrd/-791445730,39.29191,-84.39403,Wendy's,45241,OH,http://www.wendys.com,,,,
851 Eastgate South Dr,Cincinnati,US,us/oh/cincinnati/851eastgatesouthdr/93075755,39.093762,-84.264364,Arby's,45245,OH,http://www.arbys.com,https://locations.arbys.com/us/oh/cincinnati/851-eastgate-south-dr.html,,,
7325 Kingsgate Way,West Chester,US,us/oh/westchester/7325kingsgateway/93075755,39.352805,-84.370795,Arby's,45069,OH,http://www.arbys.com,https://locations.arbys.com/us/oh/west-chester/7325-kingsgate-way.html,,,
864 Eastgate South Dr,Cincinnati,US,us/oh/cincinnati/864eastgatesouthdr/-477036959,39.09424,-84.26359,White Castle,45245,OH,http://www.whitecastle.com,,,,
335 Calhoun St,Cincinnati,US,us/oh/cincinnati/335calhounst/-1947870258,39.128339,-84.519822,Jimmy John's,45219,OH,http://www.jimmyjohns.com,,,,
9677 Colerain Ave,Cincinnati,US,us/oh/cincinnati/9677colerainave/-1161002137,39.24698,-84.59638,McDonald's,45239,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
132 Nassau St,New York,US,us/ny/newyork/132nassaust/89177860,40.71105,-74.006714,Dunkin' Donuts,10038,NY,https://www.dunkindonuts.com/,,,,
306 Route 315 Hwy,Pittston,US,us/pa/pittston/306route315hwy/-1161002137,41.307007,-75.764046,McDonald's,18640,PA,http://mcdonalds.com,,,,
417 Route 315 Hwy,Pittston,US,us/pa/pittston/417route315hwy/-791445730,41.314323,-75.75517,Wendy's,18640,PA,http://www.wendys.com,,,,
310 Daniel Webster Hwy Ste 144,Nashua,US,us/nh/nashua/310danielwebsterhwyste144/-345832572,42.70296,-71.44067,Chick-fil-A,3060,NH,http://www.chick-fil-a.com/pheasantlanemall,http://www.chick-fil-a.com,,,
5015 Wellington Rd,Gainesville,US,us/va/gainesville/5015wellingtonrd/-345832572,38.79202,-77.60659,Chick-fil-A,20155,VA,http://www.chick-fil-a.com/virginiagateway,http://www.chick-fil-a.com,,,
59 68th Ave S,Coopersville,US,us/mi/coopersville/5968thaves/-1161002137,43.058379,-85.95701,McDonald's,49404,MI,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
3700 Rivertown Pkwy SW,Grandville,US,us/mi/grandville/3700rivertownpkwysw/-1149637125,42.88046,-85.75656,Wetzel's Pretzels,49418,MI,http://www.wetzels.com,,,,
4670 Roosevelt Blvd,Philadelphia,US,us/pa/philadelphia/4670rooseveltblvd/-345832572,40.02819,-75.09894,Chick-fil-A,19124,PA,http://www.chick-fil-a.com/northeasttower,http://www.chick-fil-a.com,,,
912 NW Broad St,Murfreesboro,US,us/tn/murfreesboro/912nwbroadst/696490760,35.856238,-86.403573,Hardee's,37129,TN,http://www.hardees.com,,,,
401 S Mount Juliet Rd Ste 105,Mount Juliet,US,us/tn/mountjuliet/401smountjulietrdste105/-345832572,36.16653,-86.51374,Chick-fil-A,37122,TN,http://www.chick-fil-a.com/providencemarketplace,,,,
5910 Neal Ave N,Stillwater,US,us/mn/stillwater/5910nealaven/-1009719089,45.03343,-92.84765,Taco John's,55082,MN,http://locations.tacojohns.com/mn/oak-park-heights/5910-neal-avenue-n.html,https://www.tacojohns.com,,,
2212 Essington Rd,Joliet,US,us/il/joliet/2212essingtonrd/-1161002137,41.5626,-88.1606,McDonald's,60435,IL,http://mcdonalds.com,,,,
8880 Colerain Ave,Cincinnati,US,us/oh/cincinnati/8880colerainave/1544214445,39.232649,-84.590518,Penn Station East Coast Subs,45251,OH,,,,,
8339 Colerain Ave,Cincinnati,US,us/oh/cincinnati/8339colerainave/-1161002137,39.222592,-84.587042,McDonald's,45239,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
7843 US Highway 42,Florence,US,us/ky/florence/7843ushighway42/-938337463,38.98971,-84.63746,Rally's,41042,KY,https://locations.rallys.com/ky/florence/7843-us-route-42,http://rallys.com,,,
8530 US Highway 42,Florence,US,us/ky/florence/8530ushighway42/-1161002137,38.97455,-84.66138,McDonald's,41042,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
8526 US Highway 42,Florence,US,us/ky/florence/8526ushighway42/-864103396,38.97497,-84.6609,Taco Bell,41042,KY,http://www.tacobell.com,https://locations.tacobell.com/ky/florence/8526-us-highway-42.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033648andutm_content=website,,,
7619 Mall Rd,Florence,US,us/ky/florence/7619mallrd/-864103396,39.00039,-84.65409,Taco Bell,41042,KY,http://www.tacobell.com,https://locations.tacobell.com/ky/florence/7619-mall-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033646andutm_content=website,https://locations.tacobell.com/ky/florence/7619-mall-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033646&utm_content=website,,
3738 Warsaw Ave,Cincinnati,US,us/oh/cincinnati/3738warsawave/-1161002137,39.112875,-84.574661,McDonald's,45205,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
7434 Turfway Rd,Florence,US,us/ky/florence/7434turfwayrd/-791445730,39.0177,-84.6347,Wendy's,41042,KY,http://www.wendys.com,,,,
6724 Dixie Hwy,Florence,US,us/ky/florence/6724dixiehwy/-864103396,39.00464,-84.62074,Taco Bell,41042,KY,http://www.tacobell.com,https://locations.tacobell.com/ky/florence/6724-dixie-highway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033645andutm_content=website,,,
8830 US Highway 42,Florence,US,us/ky/florence/8830ushighway42/-791445730,38.96591,-84.67671,Wendy's,41042,KY,http://www.wendys.com,,,,
819 High St,Hamilton,US,us/oh/hamilton/819highst/-864103396,39.396718,-84.552878,Taco Bell,45011,OH,http://www.tacobell.com,https://locations.tacobell.com/oh/hamilton/819-high-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016995andutm_content=website,,,
851 High St,Hamilton,US,us/oh/hamilton/851highst/-477036959,39.39664,-84.55194,White Castle,45011,OH,http://www.whitecastle.com,,,,
20 S Martin Luther King Jr Blvd,Hamilton,US,us/oh/hamilton/20smartinlutherkingjrblvd/-1161002137,39.39867,-84.55872,McDonald's,45011,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1410 Main St,Hamilton,US,us/oh/hamilton/1410mainst/-864103396,39.42329,-84.59265,Taco Bell,45013,OH,http://www.tacobell.com,https://locations.tacobell.com/oh/hamilton/1410-main-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033783andutm_content=website,https://locations.tacobell.com/oh/hamilton/1410-main-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015774andutm_content=website,,
1421 Main St,Hamilton,US,us/oh/hamilton/1421mainst/1780593795,39.42297,-84.59373,Sonic Drive-In,45013,OH,https://locations.sonicdrivein.com/oh/hamilton/1421-main-street.html,http://sonicdrivein.com,,,
816 High St,Hamilton,US,us/oh/hamilton/816highst/-791445730,39.3973,-84.5524,Wendy's,45011,OH,http://www.wendys.com,,,,
1003 Nw Washington Blvd,Hamilton,US,us/oh/hamilton/1003nwwashingtonblvd/93075755,39.423607,-84.584287,Arby's,45013,OH,http://www.arbys.com,http://arbys.com,http://locations.arbys.com/us/oh/hamilton/1003-nw-washington-blvd.html,,
8116 PrincetonGlendale Rd,West Chester,US,us/oh/westchester/8116princetonglendalerd/93075755,39.354932,-84.460769,Arby's,45069,OH,https://locations.arbys.com/us/oh/west-chester/8116-princeton-glendale-rd.html,http://www.arbys.com,,,
4760 Dixie Hwy,Fairfield,US,us/oh/fairfield/4760dixiehwy/-1161002137,39.347332,-84.54015,McDonald's,45014,OH,http://mcdonalds.com,,,,
15 NE Median St,Chehalis,US,us/wa/chehalis/15nemedianst/-1161002137,46.67812,-122.96267,McDonald's,98532,WA,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1663 W State Highway 46,New Braunfels,US,us/tx/newbraunfels/1663wstatehighway46/-345832572,29.71574,-98.15941,Chick-Fil-A,78132,TX,http://www.chick-fil-a.com,http://www.chick-fil-a.com/westpointevillage,,,
101 Magnolia Dr Ste 2,Georgetown,US,us/ky/georgetown/101magnoliadrste2/-1947870258,38.22842,-84.53414,Jimmy John's,40324,KY,http://www.jimmyjohns.com,,,,
428 Beall Avenue,Wooster,US,us/oh/wooster/428beallavenue/93075755,40.803141,-81.934837,Arby's,44691,OH,http://www.arbys.com,http://locations.arbys.com/us/oh/wooster/428-beall-avenue.html,,,
31453 Avenue E,Yucaipa,US,us/ca/yucaipa/31453avenuee/1850247079,34.02768,-117.11845,Baker's Drive Thru,92399,CA,http://www.bakersdrivethru.com,,,,
24078 Lake Drive,Crestline,US,us/ca/crestline/24078lakedrive/-1161002137,34.244,-117.2779,McDonald's,92325,CA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,,
1191 Omalley Dr,Coopersville,US,us/mi/coopersville/1191omalleydr/-864103396,43.05871,-85.956215,Taco Bell,49404,MI,https://locations.tacobell.com/mi/coopersville/1191-o-malley-drive.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033000andutm_content=website,http://www.tacobell.com,,,
70 68th Ave,Coopersville,US,us/mi/coopersville/7068thave/93075755,43.0582,-85.9563,Arby's,49404,MI,http://www.arbys.com,http://locations.arbys.com/us/mi/coopersville/70-68th-ave.html,,,
370 S US Highway 45,Lake Villa,US,us/il/lakevilla/370sushighway45/-791445730,42.408966,-88.004703,Wendy's,60046,IL,http://www.wendys.com,,,,
6036 Us Highway 6,Portage,US,us/in/portage/6036ushighway6/-448666054,41.5506,-87.1792,Five Guys,46368,IN,http://fiveguys.com,,,,
760 Carlyle Ave,Belleville,US,us/il/belleville/760carlyleave/-864103396,38.517085,-89.952127,Taco Bell,62221,IL,http://www.tacobell.com,https://locations.tacobell.com/il/belleville/760-carlyle-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029678&utm_content=website,,,
918 N Market St,Waterloo,US,us/il/waterloo/918nmarketst/-864103396,38.357516,-90.154486,Taco Bell,62298,IL,http://www.tacobell.com,,,,
3001 N Wayne St,Angola,US,us/in/angola/3001nwaynest/-791445730,41.67208,-85.00039,Wendy's,46703,IN,http://www.wendys.com,,,,
1650 N Wayne St,Angola,US,us/in/angola/1650nwaynest/-1161002137,41.656873,-84.999536,McDonald's,46703,IN,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1415 N Wayne St,Angola,US,us/in/angola/1415nwaynest/-864103396,41.653552,-84.999541,Taco Bell,46703,IN,https://locations.tacobell.com/in/angola/1415-n-wayne-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004361andutm_content=website,http://www.tacobell.com,,,
3021 W Maumee St,Angola,US,us/in/angola/3021wmaumeest/-1161002137,41.63448,-85.04393,McDonald's,46703,IN,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
5309 Milan Rd,Sandusky,US,us/oh/sandusky/5309milanrd/108982847,41.406591,-82.662311,Ryan's,44870,OH,http://locations.buffet.com/va/woodbridge/0211/,http://locations.buffet.com/oh/sandusky/STR2441/,,,
2126 Airline Dr,Kenner,US,us/la/kenner/2126airlinedr/-1161002137,29.979813,-90.243657,McDonald's,70062,LA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
517 Steinwehr Ave,Gettysburg,US,us/pa/gettysburg/517steinwehrave/-1161002137,39.817071,-77.236157,McDonald's,17325,PA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1481 State Rt 23,Butler,US,us/nj/butler/1481statert23/-1721138121,41.00028945,74.35602581,Dairy Queen,7405,NJ,http://www.dairyqueen.com,,,,
4949 Ridge Avenue,Cincinnati,US,us/oh/cincinnati/4949ridgeavenue/1305117222,39.1629,-84.42109,Steak 'n Shake,45209,OH,http://www.steaknshake.com/locations/24071-steak-n-shake-ridge-avenue-cincinnati,,,,
2633 Calumet Dr,Sheboygan,US,us/wi/sheboygan/2633calumetdr/-1947870258,43.773724,-87.73449,Jimmy John's,53083,WI,http://www.jimmyjohns.com,,,,
3213 Princeton Rd,Hamilton,US,us/oh/hamilton/3213princetonrd/-791445730,39.39046,-84.5082,Wendy's,45011,OH,https://locations.wendys.com/indian-springs-oh-8614,http://www.wendys.com,,,
3403 Princeton Rd,Hamilton,US,us/oh/hamilton/3403princetonrd/-345832572,39.3877,-84.50079,Chick-fil-A,45011,OH,http://www.chick-fil-a.com/bridgewaterfalls,http://www.chick-fil-a.com,,,
2290 Waycross Rd,Cincinnati,US,us/oh/cincinnati/2290waycrossrd/-1161002137,39.28024,-84.56369,McDonald's,45240,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
3410 Highland Ave,Cincinnati,US,us/oh/cincinnati/3410highlandave/-477036959,39.17093,-84.42193,White Castle,45213,OH,http://www.whitecastle.com,,,,
3940 Ludlow Ave,Cincinnati,US,us/oh/cincinnati/3940ludlowave/-477036959,39.158363,-84.53903,White Castle,45223,OH,http://www.whitecastle.com,,,,
4147 Hamilton Ave,Cincinnati,US,us/oh/cincinnati/4147hamiltonave/-864103396,39.16197,-84.53976,Taco Bell,45223,OH,https://locations.tacobell.com/oh/cincinnati/4147-hamilton-ave-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=J470009andutm_content=website,http://www.tacobell.com,,,
7311 Dixie Hwy,Fairfield,US,us/oh/fairfield/7311dixiehwy/-791445730,39.30684,-84.48716,Wendy's,45014,OH,http://www.wendys.com,,,,
11470 Princeton Pike,Cincinnati,US,us/oh/cincinnati/11470princetonpike/1305117222,39.2858,-84.4666,Steak 'n Shake,45246,OH,http://www.steaknshake.com/locations/23567-steak-n-shake-princeton-pike-cincinnati,,,,
7679 Doc Dr,West Chester,US,us/oh/westchester/7679docdr/-1161002137,39.35428,-84.36743,McDonald's,45069,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
7757 Tylersville Rd,West Chester,US,us/oh/westchester/7757tylersvillerd/-864103396,39.352685,-84.366298,Taco Bell,45069,OH,http://www.tacobell.com,https://locations.tacobell.com/oh/west-chester/7757-tylersville-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004162andutm_content=website,,,
8251 Princeton Glendale Rd,Hamilton,US,us/oh/hamilton/8251princetonglendalerd/-1161002137,39.405907,-84.52212,McDonald's,45011,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
8126 Princeton Glendale Rd,West Chester,US,us/oh/westchester/8126princetonglendalerd/-864103396,39.353763,-84.460833,Taco Bell,45069,OH,http://www.tacobell.com,https://locations.tacobell.com/oh/west-chester/8126-princeton-glendale-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016319andutm_content=website,https://locations.tacobell.com/oh/west-chester/8126-princeton-glendale-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=016319&utm_content=website,,
8111 Highland Pointe Dr,West Chester,US,us/oh/westchester/8111highlandpointedr/-477036959,39.348083,-84.39433,White Castle,45069,OH,http://www.whitecastle.com,,,,
8245 Highland Pointe Dr,West Chester,US,us/oh/westchester/8245highlandpointedr/1780593795,39.34703,-84.39458,Sonic Drive-In,45069,OH,http://sonicdrivein.com,https://locations.sonicdrivein.com/oh/west-chester/8245-highland-pointe-drive.html,,,
8342 Princeton Glendale Rd,West Chester,US,us/oh/westchester/8342princetonglendalerd/-791445730,39.34934,-84.46092,Wendy's,45069,OH,http://www.wendys.com,,,,
10601 Loveland Madeira Rd,Loveland,US,us/oh/loveland/10601lovelandmadeirard/-791445730,39.2529,-84.2967,Wendy's,45140,OH,http://www.wendys.com,,,,
820 Eastgate South Dr,Cincinnati,US,us/oh/cincinnati/820eastgatesouthdr/-864103396,39.09469,-84.266534,Taco Bell,45245,OH,http://www.tacobell.com,https://locations.tacobell.com/oh/cincinnati/820-eastgate-south-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033772andutm_content=website,https://locations.tacobell.com/oh/cincinnati/820-eastgate-south-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=003360andutm_content=website,,
